	Addendum J for CY2025 evaluation statistics for complexity adjustments of combinations of comprehensive HCPCS codes												
49505	Prp i/hern init reduc >5 yr	J1	5341	11643	Exc f/e/e/n/l mal+mrg 2.1-3	J1	5072	5331	1	"3,630.37"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	20200	Muscle biopsy superficial	J1	5072	5331	1	"8,403.06"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	21011	Exc face les sc <2 cm	J1	5072	5331	1	"3,353.02"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	21013	Exc face tum deep < 2 cm	J1	5072	5331	1	"3,628.41"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	21014	Exc face tum deep 2 cm/>	J1	5073	5331	1	"4,221.07"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	21552	Exc neck les sc 3 cm/>	J1	5073	5331	1	"1,617.75"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	21556	Exc neck tum deep < 5 cm	J1	5073	5331	1	"2,990.63"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	21931	Exc back les sc 3 cm/>	J1	5072	5331	3	"4,267.74"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	21932	Exc back tum deep < 5 cm	J1	5073	5331	1	"2,914.17"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	22900	Exc abdl tum deep < 5 cm	J1	5073	5331	4	"4,262.16"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	22901	Exc abdl tum deep 5 cm/>	J1	5073	5331	3	"5,269.61"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	22902	Exc abd les sc < 3 cm	J1	5072	5331	3	"3,040.55"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	22903	Exc abd les sc 3 cm/>	J1	5073	5331	10	"3,893.42"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	23071	Exc shoulder les sc 3 cm/>	J1	5072	5331	1	"4,752.51"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	23073	Exc shoulder tum deep 5 cm/>	J1	5073	5331	1	"2,503.42"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	24071	Exc arm/elbow les sc 3 cm/>	J1	5073	5331	2	"4,170.11"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	25075	Exc forearm les sc < 3 cm	J1	5072	5331	2	"6,603.54"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	27001	Incision of hip tendon	J1	5113	5331	1	"5,048.16"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	27043	Exc hip pelvis les sc 3 cm/>	J1	5073	5331	8	"3,784.51"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	27045	Exc hip/pelv tum deep 5 cm/>	J1	5073	5331	1	"9,858.60"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	27047	Exc hip/pelvis les sc < 3 cm	J1	5073	5331	1	"3,856.91"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	27048	Exc hip/pelv tum deep < 5 cm	J1	5073	5331	1	"2,929.52"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	27059	Resect hip/pelv tum 5 cm/>	J1	5073	5331	1	"6,071.10"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	27327	Exc thigh/knee les sc < 3 cm	J1	5072	5331	1	"2,056.88"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	27337	Exc thigh/knee les sc 3 cm/>	J1	5073	5331	6	"3,909.55"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	27339	Exc thigh/knee tum dep 5cm/>	J1	5073	5331	2	"3,127.97"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	27632	Exc leg/ankle les sc 3 cm/>	J1	5073	5331	1	"6,061.63"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	31536	Laryngoscopy w/bx & op scope	J1	5154	5331	1	"4,556.76"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	31571	Laryngoscop w/vc inj + scope	J1	5154	5331	1	"5,182.32"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	31641	Bronchoscopy treat blockage	J1	5154	5331	1	"5,328.12"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	36556	Insert non-tunnel cv cath	J1	5183	5331	1	"4,508.21"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	36558	Insert tunneled cv cath	J1	5183	5331	1	"6,666.92"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	36561	Insert tunneled cv cath	J1	5183	5331	5	"6,568.70"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	36569	Insj picc 5 yr+ w/o imaging	J1	5182	5331	1	"41,047.54"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	36578	Replace tunneled cv cath	J1	5183	5331	1	"4,841.28"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	36821	Av fusion direct any site	J1	5183	5331	3	"6,887.69"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	43249	Esoph egd dilation <30 mm	J1	5302	5331	2	"3,445.70"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	46260	Remove in/ex hem groups 2+	J1	5313	5331	1	"3,812.79"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	46280	Remove anal fist complex	J1	5313	5331	1	"3,764.85"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	46917	Laser surgery anal lesions	J1	5313	5331	1	"8,368.13"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	46922	Excision of anal lesion(s)	J1	5313	5331	1	"4,367.40"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	46945	Int hrhc lig 1 hroid w/o img	J1	5313	5331	1	"3,074.63"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	47000	Needle biopsy of liver perq	J1	5072	5331	2	"7,978.85"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	49421	Ins tun ip cath for dial opn	J1	5341	5331	1	"5,388.26"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	49505	Prp i/hern init reduc >5 yr	J1	5341	5331	"1,502"	"5,084.21"	47536	"4,687.88"	Y
49505	Prp i/hern init reduc >5 yr	J1	5341	49550	Rpr rem hernia init reduce	J1	5341	5331	38	"3,990.56"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	51040	Incise & drain bladder	J1	5373	5331	1	"2,624.73"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	51102	Drain bl w/cath insertion	J1	5373	5331	1	"23,919.76"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	52000	Cystourethroscopy	J1	5372	5331	6	"6,711.75"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	52001	Cysto w/irrg&evac mlt clots	J1	5374	5331	1	"7,990.86"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	52005	Cysto w/urtrl cathj	J1	5373	5331	1	"5,532.70"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	52234	Cystoscopy and treatment	J1	5374	5331	1	"6,680.68"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	52235	Cystoscopy and treatment	J1	5374	5331	1	"8,037.95"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	52260	Cystoscopy and treatment	J1	5373	5331	1	"7,122.78"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	52276	Cystoscopy and treatment	J1	5373	5331	1	"4,259.42"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	52281	Cystoscopy and treatment	J1	5373	5331	4	"10,033.88"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	52287	Cystoscopy chemodenervation	J1	5373	5331	1	"6,256.23"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	52351	Cystouretero & or pyeloscope	J1	5374	5331	1	"4,046.99"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	52352	Cystouretero w/stone remove	J1	5374	5331	1	"5,220.24"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	52640	Relieve bladder contracture	J1	5374	5331	1	"4,254.63"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	54161	Circum 28 days or older	J1	5373	5331	2	"4,860.93"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	54163	Repair of circumcision	J1	5373	5331	1	"2,828.45"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	54512	Excise lesion testis	J1	5374	5331	2	"3,443.13"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	54520	Removal of testis	J1	5374	5331	42	"4,922.17"	47536	"4,687.88"	Y
49505	Prp i/hern init reduc >5 yr	J1	5341	54522	Orchiectomy partial	J1	5374	5331	2	"4,474.97"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	54640	Orchiopexy ingun/scrot appr	J1	5341	5331	6	"6,002.66"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	54700	Drainage of scrotum	J1	5373	5331	1	"8,004.92"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	54830	Remove epididymis lesion	J1	5374	5331	3	"5,271.66"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	54840	Remove epididymis lesion	J1	5373	5331	19	"4,398.60"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	55040	Removal of hydrocele	J1	5341	5331	111	"4,444.05"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	55041	Removal of hydroceles	J1	5341	5331	6	"4,911.66"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	55060	Repair of hydrocele	J1	5374	5331	5	"5,004.67"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	55110	Explore scrotum	J1	5374	5331	1	"8,386.77"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	55250	Removal of sperm duct(s)	J1	5373	5331	1	"5,658.80"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	55500	Removal of hydrocele	J1	5374	5331	10	"4,432.19"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	55520	Removal of sperm cord lesion	J1	5374	5331	446	"4,051.34"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	56810	Perineoplasty rpr per nonob	J1	5414	5331	1	"6,464.87"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	58558	Hysteroscopy biopsy	J1	5414	5331	2	"4,695.62"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	64708	Revise arm/leg nerve	J1	5431	5331	3	"3,434.94"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	64722	Relieve pressure on nerve(s)	J1	5431	5331	1	"2,369.34"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	64772	Incision of spinal nerve	J1	5431	5331	48	"4,671.77"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	64774	Remove skin nerve lesion	J1	5431	5331	20	"3,464.21"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	64784	Remove nerve lesion	J1	5431	5331	5	"4,192.70"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	64795	Biopsy of nerve	J1	5431	5331	5	"4,938.03"	47536	"4,687.88"	N
49505	Prp i/hern init reduc >5 yr	J1	5341	93458	L hrt artery/ventricle angio	J1	5191	5331	1	"7,129.02"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	0751T	Dgtz gls mcrscp sld level ii	N	 	5331	7	"4,410.41"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	0752T	Dgtz gls mcrscp sld lvl iii	N	 	5331	1	"5,383.31"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	10140	I&d hmtma seroma/fluid collj	J1	5072	5331	1	"4,219.92"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	11404	Exc tr-ext b9+marg 3.1-4 cm	J1	5072	5331	2	"5,396.37"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	11406	Exc tr-ext b9+marg >4.0 cm	J1	5072	5331	2	"4,907.04"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	11606	Exc tr-ext mal+marg >4 cm	J1	5072	5331	1	"6,203.70"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	21552	Exc neck les sc 3 cm/>	J1	5073	5331	1	"4,053.40"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	21554	Exc neck tum deep 5 cm/>	J1	5073	5331	1	"5,060.97"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	21555	Exc neck les sc < 3 cm	J1	5072	5331	1	"2,230.11"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	22900	Exc abdl tum deep < 5 cm	J1	5073	5331	1	"6,662.16"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	22902	Exc abd les sc < 3 cm	J1	5072	5331	1	"1,420.68"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	22903	Exc abd les sc 3 cm/>	J1	5073	5331	2	"4,937.93"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	24071	Exc arm/elbow les sc 3 cm/>	J1	5073	5331	1	"3,008.47"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	27001	Incision of hip tendon	J1	5113	5331	1	"2,399.33"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	27043	Exc hip pelvis les sc 3 cm/>	J1	5073	5331	1	"4,165.97"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	27059	Resect hip/pelv tum 5 cm/>	J1	5073	5331	1	"6,212.15"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	27339	Exc thigh/knee tum dep 5cm/>	J1	5073	5331	1	"5,775.08"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	36561	Insert tunneled cv cath	J1	5183	5331	1	"9,693.30"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	45171	Exc rect tum transanal part	J1	5313	5331	1	"3,477.27"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	49505	Prp i/hern init reduc >5 yr	J1	5341	5331	73	"5,349.98"	47536	"4,687.88"	Y
49507	Prp i/hern init block >5 yr	J1	5341	49507	Prp i/hern init block >5 yr	J1	5341	5331	124	"5,802.53"	47536	"4,687.88"	Y
49507	Prp i/hern init block >5 yr	J1	5341	49520	Rerepair ing hernia reduce	J1	5341	5331	8	"5,983.26"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	49525	Repair ing hernia sliding	J1	5341	5331	3	"4,269.20"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	49550	Rpr rem hernia init reduce	J1	5341	5331	2	"3,520.17"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	49553	Rpr fem hernia init blocked	J1	5341	5331	20	"4,946.49"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	49557	Rerepair fem hernia blocked	J1	5341	5331	3	"7,167.73"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	49591	Rpr aa hrn 1st < 3 cm rdc	J1	5341	5331	38	"6,086.02"	47536	"4,687.88"	Y
49507	Prp i/hern init block >5 yr	J1	5341	52005	Cysto w/urtrl cathj	J1	5373	5331	1	"5,504.30"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	52281	Cystoscopy and treatment	J1	5373	5331	2	"5,114.65"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	54520	Removal of testis	J1	5374	5331	39	"5,148.81"	47536	"4,687.88"	Y
49507	Prp i/hern init block >5 yr	J1	5341	54522	Orchiectomy partial	J1	5374	5331	1	"5,157.60"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	54535	Extensive testis surgery	J1	5374	5331	1	"9,409.61"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	54640	Orchiopexy ingun/scrot appr	J1	5341	5331	7	"5,423.31"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	54840	Remove epididymis lesion	J1	5373	5331	3	"6,142.10"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	55040	Removal of hydrocele	J1	5341	5331	29	"4,567.40"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	55060	Repair of hydrocele	J1	5374	5331	2	"4,636.87"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	55110	Explore scrotum	J1	5374	5331	2	"6,552.25"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	55150	Removal of scrotum	J1	5374	5331	1	"6,373.19"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	55175	Revision of scrotum	J1	5374	5331	1	"8,997.74"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	55250	Removal of sperm duct(s)	J1	5373	5331	1	"5,146.12"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	55500	Removal of hydrocele	J1	5374	5331	3	"3,641.13"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	55520	Removal of sperm cord lesion	J1	5374	5331	70	"4,254.26"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	64772	Incision of spinal nerve	J1	5431	5331	11	"4,548.86"	47536	"4,687.88"	N
49507	Prp i/hern init block >5 yr	J1	5341	64774	Remove skin nerve lesion	J1	5431	5331	2	"4,862.67"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	0751T	Dgtz gls mcrscp sld level ii	N	 	5331	3	"4,141.85"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	0752T	Dgtz gls mcrscp sld lvl iii	N	 	5331	3	"3,752.13"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	0753T	Dgtz gls mcrscp sld level iv	N	 	5331	1	"5,674.44"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	10140	I&d hmtma seroma/fluid collj	J1	5072	5331	1	"10,842.02"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	10180	I&d complex po wound infctj	J1	5073	5331	1	"5,529.73"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	11406	Exc tr-ext b9+marg >4.0 cm	J1	5072	5331	1	"2,067.16"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	11424	Exc h-f-nk-sp b9+marg 3.1-4	J1	5072	5331	1	"2,806.45"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	21554	Exc neck tum deep 5 cm/>	J1	5073	5331	1	"5,204.43"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	21930	Exc back les sc < 3 cm	J1	5072	5331	1	"4,082.39"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	21931	Exc back les sc 3 cm/>	J1	5072	5331	1	"2,761.95"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	22901	Exc abdl tum deep 5 cm/>	J1	5073	5331	2	"4,295.86"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	22902	Exc abd les sc < 3 cm	J1	5072	5331	1	"4,254.60"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	27001	Incision of hip tendon	J1	5113	5331	1	"2,263.66"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	27328	Exc thigh/knee tum deep <5cm	J1	5073	5331	1	"5,611.24"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	36558	Insert tunneled cv cath	J1	5183	5331	1	"5,568.58"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	36561	Insert tunneled cv cath	J1	5183	5331	1	"56,176.45"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	43249	Esoph egd dilation <30 mm	J1	5302	5331	1	"7,388.68"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	49505	Prp i/hern init reduc >5 yr	J1	5341	5331	102	"5,457.85"	47536	"4,687.88"	Y
49520	Rerepair ing hernia reduce	J1	5341	49520	Rerepair ing hernia reduce	J1	5341	5331	110	"5,179.99"	47536	"4,687.88"	Y
49520	Rerepair ing hernia reduce	J1	5341	49550	Rpr rem hernia init reduce	J1	5341	5331	10	"3,348.42"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	49623	Rmvl ninfct mesh hernia rpr	N	 	5331	1	"10,828.20"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	52204	Cystoscopy w/biopsy(s)	J1	5373	5331	1	"5,211.42"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	52234	Cystoscopy and treatment	J1	5374	5331	1	"14,041.70"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	52235	Cystoscopy and treatment	J1	5374	5331	1	"9,984.87"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	52281	Cystoscopy and treatment	J1	5373	5331	1	"9,817.47"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	52332	Cystoscopy and treatment	J1	5374	5331	1	"4,531.30"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	54520	Removal of testis	J1	5374	5331	12	"4,826.49"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	54530	Removal of testis	J1	5341	5331	4	"4,781.43"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	54550	Exploration for testis	J1	5341	5331	1	"7,505.90"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	55040	Removal of hydrocele	J1	5341	5331	16	"3,704.63"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	55060	Repair of hydrocele	J1	5374	5331	1	"4,267.65"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	55250	Removal of sperm duct(s)	J1	5373	5331	1	"4,121.57"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	55500	Removal of hydrocele	J1	5374	5331	3	"4,193.24"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	55520	Removal of sperm cord lesion	J1	5374	5331	31	"4,395.32"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	64772	Incision of spinal nerve	J1	5431	5331	13	"4,637.14"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	64774	Remove skin nerve lesion	J1	5431	5331	4	"3,198.82"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	64784	Remove nerve lesion	J1	5431	5331	1	"4,891.09"	47536	"4,687.88"	N
49520	Rerepair ing hernia reduce	J1	5341	64788	Remove skin nerve lesion	J1	5431	5331	1	"2,479.89"	47536	"4,687.88"	N
49525	Repair ing hernia sliding	J1	5341	0752T	Dgtz gls mcrscp sld lvl iii	N	 	5331	1	"3,442.95"	47536	"4,687.88"	N
49525	Repair ing hernia sliding	J1	5341	11404	Exc tr-ext b9+marg 3.1-4 cm	J1	5072	5331	1	"6,384.15"	47536	"4,687.88"	N
49525	Repair ing hernia sliding	J1	5341	11420	Exc h-f-nk-sp b9+marg 0.5/<	J1	5072	5331	1	"4,594.99"	47536	"4,687.88"	N
49525	Repair ing hernia sliding	J1	5341	21931	Exc back les sc 3 cm/>	J1	5072	5331	1	"3,905.72"	47536	"4,687.88"	N
49525	Repair ing hernia sliding	J1	5341	22902	Exc abd les sc < 3 cm	J1	5072	5331	1	"4,085.88"	47536	"4,687.88"	N
49525	Repair ing hernia sliding	J1	5341	49250	Excision of umbilicus	J1	5341	5331	1	"4,744.85"	47536	"4,687.88"	N
49525	Repair ing hernia sliding	J1	5341	49505	Prp i/hern init reduc >5 yr	J1	5341	5331	20	"6,085.61"	47536	"4,687.88"	N
49525	Repair ing hernia sliding	J1	5341	49520	Rerepair ing hernia reduce	J1	5341	5331	1	"2,665.88"	47536	"4,687.88"	N
49525	Repair ing hernia sliding	J1	5341	49525	Repair ing hernia sliding	J1	5341	5331	13	"5,255.68"	47536	"4,687.88"	N
49525	Repair ing hernia sliding	J1	5341	52001	Cysto w/irrg&evac mlt clots	J1	5374	5331	1	"8,251.13"	47536	"4,687.88"	N
49525	Repair ing hernia sliding	J1	5341	54520	Removal of testis	J1	5374	5331	2	"9,923.56"	47536	"4,687.88"	N
49525	Repair ing hernia sliding	J1	5341	54522	Orchiectomy partial	J1	5374	5331	1	"12,111.45"	47536	"4,687.88"	N
49525	Repair ing hernia sliding	J1	5341	54840	Remove epididymis lesion	J1	5373	5331	1	"4,353.26"	47536	"4,687.88"	N
49525	Repair ing hernia sliding	J1	5341	55040	Removal of hydrocele	J1	5341	5331	6	"4,508.14"	47536	"4,687.88"	N
49525	Repair ing hernia sliding	J1	5341	55500	Removal of hydrocele	J1	5374	5331	1	"5,602.20"	47536	"4,687.88"	N
49525	Repair ing hernia sliding	J1	5341	55520	Removal of sperm cord lesion	J1	5374	5331	12	"4,621.49"	47536	"4,687.88"	N
